tik,uik,voters,turnout,putin,stationary,cam,marked,gaps,mn_in,mn_out,koib
TIK-12,1772,1202,66%,78%,1199,c1,yes,,103,181,
TIK-12,1772,1202,66%,78%,1199,c2,yes,,103,181,
TIK-14,279,1072,66%,76%,1055,c1,yes,,51,260,
TIK-14,279,1072,66%,76%,1055,c2,yes,,51,260,
TIK-14,283,1461,66%,81%,1422,c1,yes,,288,365,
TIK-14,283,1461,66%,81%,1422,c2,yes,,288,365,
TIK-15,1228,983,66%,79%,947,c1,yes,,96,89,КОИБ
TIK-15,1228,983,66%,79%,947,c2,yes,,96,89,КОИБ
TIK-15,1236,1280,66%,79%,1254,c1,yes,,54,121,КОИБ
TIK-15,1236,1280,66%,79%,1254,c2,yes,,54,121,КОИБ
TIK-16,2201,1274,66%,71%,1184,c2,yes,,583,204,
TIK-17,526,1437,66%,79%,1375,c1,yes,,111,228,
TIK-17,526,1437,66%,79%,1375,c2,yes,,111,228,
TIK-19,1283,1026,66%,70%,1014,c2,yes,,541,226,
TIK-19,1288,619,66%,68%,598,c1,yes,,157,213,
TIK-19,1314,990,66%,75%,972,c1,yes,,113,278,
TIK-19,1314,990,66%,75%,972,c2,yes,,113,278,
TIK-19,1335,1164,66%,74%,1138,c1,yes,,167,294,
TIK-19,1335,1164,66%,74%,1138,c2,yes,,167,294,
TIK-20,1950,1609,66%,78%,1551,c1,yes,,188,290,
TIK-20,1950,1609,66%,78%,1551,c2,yes,,188,290,
TIK-20,1955,1355,66%,77%,1316,c1,yes,,140,183,
TIK-20,1955,1355,66%,77%,1316,c2,yes,,140,183,
TIK-20,1963,1743,66%,76%,1683,c1,yes,,187,160,
TIK-20,1963,1743,66%,76%,1683,c2,yes,,187,160,
TIK-20,1985,1292,66%,74%,1236,c1,yes,,251,146,
TIK-20,1988,1096,66%,79%,1065,c1,yes,,198,130,
TIK-20,1988,1096,66%,79%,1065,c2,yes,,198,130,
TIK-20,1997,864,66%,76%,811,c1,yes,,107,301,
TIK-20,1997,864,66%,76%,811,c2,yes,,107,301,
TIK-22,336,1280,66%,73%,1256,c1,yes,,310,334,
TIK-22,336,1280,66%,73%,1256,c2,yes,,310,334,
TIK-22,362,1092,66%,71%,1049,c1,yes,,127,315,
TIK-22,362,1092,66%,71%,1049,c2,yes,,127,315,
TIK-22,381,1020,66%,74%,997,c1,yes,,135,298,
TIK-22,381,1020,66%,74%,997,c2,yes,,135,298,
TIK-23,2037,1601,66%,80%,1575,c1,yes,,246,194,
TIK-23,2037,1601,66%,80%,1575,c2,yes,,246,194,
TIK-23,2074,1093,66%,68%,1046,c2,yes,,89,79,
TIK-23,2078,1585,66%,81%,1520,c1,yes,,133,219,
TIK-23,2078,1585,66%,81%,1520,c2,yes,,133,219,
TIK-23,2090,1394,66%,72%,1358,c1,yes,,228,199,
TIK-23,2090,1394,66%,72%,1358,c2,yes,,228,199,
TIK-24,1587,1600,66%,78%,1471,c1,yes,,183,284,
TIK-24,1587,1600,66%,78%,1471,c2,yes,,183,284,
TIK-24,1596,1545,66%,77%,1526,c1,yes,,164,316,
TIK-24,1596,1545,66%,77%,1526,c2,yes,,164,316,
TIK-25,1009,1208,66%,76%,1189,c1,yes,,126,186,КОИБ
TIK-25,1009,1208,66%,76%,1189,c2,yes,,126,186,КОИБ
TIK-25,1017,991,66%,75%,985,c1,yes,,172,144,КОИБ
TIK-25,1017,991,66%,75%,985,c2,yes,,172,144,КОИБ
TIK-25,1026,1274,66%,75%,1251,c1,yes,,65,290,КОИБ
TIK-25,1026,1274,66%,75%,1251,c2,yes,,65,290,КОИБ
TIK-25,1032,1269,66%,74%,1242,c1,yes,,75,262,КОИБ
TIK-25,1042,1446,66%,74%,1309,c1,yes,,146,221,КОИБ
TIK-25,980,1198,66%,78%,1134,c2,yes,,133,320,КОИБ
TIK-25,981,867,66%,76%,806,c1,yes,,70,133,КОИБ
TIK-25,981,867,66%,76%,806,c2,yes,,70,133,КОИБ
TIK-25,983,999,66%,74%,964,c1,yes,,62,274,КОИБ
TIK-25,983,999,66%,74%,964,c2,yes,,62,274,КОИБ
TIK-25,999,1194,66%,78%,1178,c1,yes,,121,266,КОИБ
TIK-25,999,1194,66%,78%,1178,c2,yes,,121,266,КОИБ
TIK-27,1369,1250,66%,74%,1227,c1,yes,,242,320,
TIK-27,1369,1250,66%,74%,1227,c2,yes,,242,320,
TIK-27,1370,1097,66%,74%,1063,c1,yes,,192,299,
TIK-27,1370,1097,66%,74%,1063,c2,yes,,192,299,
TIK-27,1390,1289,66%,72%,1255,c1,yes,,104,328,
TIK-27,1390,1289,66%,72%,1255,c2,yes,,104,328,
TIK-27,1400,932,66%,70%,906,c2,yes,,219,267,
TIK-28,1887,1400,66%,74%,1279,c1,yes,,147,292,
TIK-28,1887,1400,66%,74%,1279,c2,yes,,147,292,
TIK-28,1889,1627,66%,72%,1581,c1,yes,,102,656,
TIK-28,1889,1627,66%,72%,1581,c2,yes,,102,656,
TIK-28,1916,1290,66%,72%,1220,c1,yes,,96,280,
TIK-28,1916,1290,66%,72%,1220,c2,yes,,96,280,
TIK-28,1932,1391,66%,77%,1375,c1,yes,,84,298,
TIK-28,1932,1391,66%,77%,1375,c2,yes,,84,298,
TIK-28,1933,1195,66%,74%,1170,c1,yes,,90,292,
TIK-29,2124,1603,66%,78%,1445,c1,yes,,67,219,
TIK-29,2124,1603,66%,78%,1445,c2,yes,,67,219,
TIK-29,2129,1241,66%,78%,1181,c2,yes,,134,124,
TIK-29,2138,1444,66%,76%,1378,c1,yes,,111,170,
TIK-29,2138,1444,66%,76%,1378,c2,yes,,111,170,
TIK-1,14,1267,65%,71%,1254,c1,yes,,311,141,
TIK-1,14,1267,65%,71%,1254,c2,yes,,311,141,
TIK-1,20,947,65%,67%,918,c1,yes,,231,144,
TIK-1,20,947,65%,67%,918,c2,yes,,231,144,
TIK-1,42,1091,65%,71%,1065,c1,yes,,198,107,
TIK-1,42,1091,65%,71%,1065,c2,yes,,198,107,
TIK-1,52,1665,65%,68%,1636,c1,yes,,355,227,
TIK-1,52,1665,65%,68%,1636,c2,yes,,355,227,
TIK-1,8,915,65%,71%,892,c1,yes,,159,101,
TIK-1,8,915,65%,71%,892,c2,yes,,159,101,
TIK-2,121,953,65%,70%,860,c1,yes,,161,236,КОИБ
TIK-2,121,953,65%,70%,860,c2,yes,,161,236,КОИБ
TIK-2,133,1337,65%,74%,1232,c1,yes,,235,143,КОИБ
TIK-2,133,1337,65%,74%,1232,c2,yes,,235,143,КОИБ
TIK-2,138,1396,65%,67%,1376,c1,yes,,565,119,КОИБ
TIK-2,138,1396,65%,67%,1376,c2,yes,,565,119,КОИБ
TIK-2,140,1045,65%,65%,1018,c1,yes,,232,226,КОИБ
TIK-2,140,1045,65%,65%,1018,c2,yes,,232,226,КОИБ
TIK-2,143,654,65%,70%,643,c1,yes,,53,174,КОИБ
TIK-2,143,654,65%,70%,643,c2,yes,,53,174,КОИБ
TIK-2,150,923,65%,73%,896,c1,yes,,74,162,КОИБ
TIK-2,150,923,65%,73%,896,c2,yes,,74,162,КОИБ
TIK-2,153,1592,65%,72%,1538,c1,yes,,261,159,КОИБ
TIK-2,153,1592,65%,72%,1538,c2,yes,,261,159,КОИБ
TIK-2,168,1674,65%,70%,1629,c1,yes,,266,287,КОИБ
TIK-2,168,1674,65%,70%,1629,c2,yes,,266,287,КОИБ
TIK-2,175,1092,65%,71%,1054,c1,yes,,164,266,КОИБ
TIK-2,175,1092,65%,71%,1054,c2,yes,,164,266,КОИБ
TIK-3,591,1210,65%,75%,1186,c1,yes,,105,305,
TIK-3,591,1210,65%,75%,1186,c2,yes,,105,305,
TIK-3,613,978,65%,75%,945,c1,yes,,125,263,
TIK-3,613,978,65%,75%,945,c2,yes,,125,263,
TIK-4,916,922,65%,76%,848,c2,yes,,102,210,КОИБ
TIK-4,923,1284,65%,76%,1259,c1,yes,,235,285,КОИБ
TIK-4,923,1284,65%,76%,1259,c2,yes,,235,285,КОИБ
TIK-5,1442,1510,65%,76%,1482,c1,yes,,114,273,
TIK-5,1442,1510,65%,76%,1482,c2,yes,,114,273,
TIK-5,1444,1182,65%,79%,1146,c1,yes,,133,182,
TIK-5,1444,1182,65%,79%,1146,c2,yes,,133,182,
TIK-5,1483,1086,65%,75%,1056,c1,yes,,120,199,
TIK-5,1483,1086,65%,75%,1056,c2,yes,,120,199,
TIK-5,1494,1391,65%,72%,1355,c1,yes,,169,233,
TIK-5,1494,1391,65%,72%,1355,c2,yes,,169,233,
TIK-5,1498,1324,65%,74%,1286,c1,yes,,93,224,
TIK-5,1498,1324,65%,74%,1286,c2,yes,,93,224,
TIK-5,1506,1295,65%,76%,1259,c1,yes,,143,213,
TIK-5,1506,1295,65%,76%,1259,c2,yes,,143,213,
TIK-6,1068,713,65%,77%,695,c1,yes,,95,55,
TIK-6,1068,713,65%,77%,695,c2,yes,,95,55,
TIK-6,1129,1564,65%,71%,1544,c1,yes,,517,171,КОИБ
TIK-6,1129,1564,65%,71%,1544,c2,yes,,517,171,КОИБ
TIK-6,1133,830,65%,80%,814,c1,yes,,133,183,КОИБ
TIK-6,1133,830,65%,80%,814,c2,yes,,133,183,КОИБ
TIK-8,1679,1063,65%,77%,1033,c1,yes,,113,144,КОИБ
TIK-8,1679,1063,65%,77%,1033,c2,yes,,113,144,КОИБ
TIK-8,1688,1230,65%,76%,1193,c1,yes,,145,113,КОИБ
TIK-8,1688,1230,65%,76%,1193,c2,yes,,145,113,КОИБ
TIK-8,1700,2107,65%,78%,2067,c1,yes,,543,238,КОИБ
TIK-8,1700,2107,65%,78%,2067,c2,yes,,543,238,КОИБ
TIK-8,1720,946,65%,80%,930,c2,yes,,85,132,КОИБ
TIK-9,1796,843,65%,77%,758,c1,yes,,113,237,
TIK-9,1796,843,65%,77%,758,c2,yes,,113,237,
TIK-10,200,1308,65%,77%,1279,c1,yes,,138,310,
TIK-10,200,1308,65%,77%,1279,c2,yes,,138,310,
TIK-10,211,1439,65%,76%,1394,c2,yes,,141,292,
TIK-10,222,1414,65%,75%,1388,c1,yes,,385,354,
TIK-10,222,1414,65%,75%,1388,c2,yes,,385,354,
TIK-10,241,1176,65%,72%,1141,c1,yes,,149,254,
TIK-10,241,1176,65%,72%,1141,c2,yes,,149,254,
TIK-10,243,1291,65%,74%,1261,c2,yes,,169,309,
TIK-11,424,1399,65%,75%,1354,c1,yes,,123,205,
TIK-11,424,1399,65%,75%,1354,c2,yes,,123,205,
TIK-11,437,1103,65%,77%,1068,c1,yes,,56,165,
TIK-11,437,1103,65%,77%,1068,c2,yes,,56,165,
TIK-11,467,1136,65%,76%,1114,c1,yes,,145,157,
TIK-11,467,1136,65%,76%,1114,c2,yes,,145,157,
TIK-11,491,1056,65%,78%,1022,c1,yes,,58,182,
TIK-11,491,1056,65%,78%,1022,c2,yes,,58,182,
TIK-12,1724,721,65%,79%,682,c1,yes,,163,151,
TIK-12,1724,721,65%,79%,682,c2,yes,,163,151,
TIK-12,1762,1692,65%,78%,1599,c1,yes,,237,492,
TIK-12,1762,1692,65%,78%,1599,c2,yes,,237,492,
TIK-12,1779,1411,65%,75%,1384,c1,yes,,74,304,
TIK-12,1779,1411,65%,75%,1384,c2,yes,,74,304,
TIK-13,1243,864,65%,79%,839,c1,yes,,109,86,
TIK-13,1243,864,65%,79%,839,c2,yes,,109,86,
TIK-13,1244,963,65%,78%,947,c1,yes,,116,119,
TIK-13,1244,963,65%,78%,947,c2,yes,,116,119,
TIK-13,1251,1138,65%,79%,1093,c1,yes,,248,99,
TIK-13,1251,1138,65%,79%,1093,c2,yes,,248,99,
TIK-14,306,1551,65%,71%,1542,c2,yes,,449,385,
TIK-15,1223,1112,65%,79%,1082,c1,yes,,85,126,КОИБ
TIK-15,1223,1112,65%,79%,1082,c2,yes,,85,126,КОИБ
TIK-15,1234,1444,65%,81%,1397,c1,yes,,96,152,КОИБ
TIK-15,1234,1444,65%,81%,1397,c2,yes,,96,152,КОИБ
TIK-17,534,1710,65%,76%,1681,c1,yes,,124,278,
TIK-17,534,1710,65%,76%,1681,c2,yes,,124,278,
TIK-17,551,1133,65%,77%,1105,c1,yes,,84,219,
TIK-17,551,1133,65%,77%,1105,c2,yes,,84,219,
TIK-18,1640,983,65%,74%,965,c2,yes,,234,78,
TIK-19,1313,1148,65%,76%,1119,c1,yes,,122,300,
TIK-19,1313,1148,65%,76%,1119,c2,yes,,122,300,
TIK-19,1319,1436,65%,74%,1390,c1,yes,,168,344,
TIK-19,1319,1436,65%,74%,1390,c2,yes,,168,344,
TIK-19,1332,1118,65%,70%,1098,c1,yes,,207,232,
TIK-19,1332,1118,65%,70%,1098,c2,yes,,207,232,
TIK-20,1951,1498,65%,79%,1452,c1,yes,,138,212,
TIK-20,1951,1498,65%,79%,1452,c2,yes,,138,212,
TIK-20,1953,1715,65%,74%,1680,c1,yes,,159,295,
TIK-20,1953,1715,65%,74%,1680,c2,yes,,159,295,
TIK-20,1959,848,65%,78%,825,c1,yes,,113,106,
TIK-20,1959,848,65%,78%,825,c2,yes,,113,106,
TIK-20,1960,1570,65%,75%,1492,c1,yes,,143,286,
TIK-20,1960,1570,65%,75%,1492,c2,yes,,143,286,
TIK-20,1967,1483,65%,74%,1377,c1,yes,,412,123,
TIK-20,1967,1483,65%,74%,1377,c2,yes,,412,123,
TIK-20,1971,1211,65%,78%,1199,c1,yes,,82,262,
TIK-20,1971,1211,65%,78%,1199,c2,yes,,82,262,
TIK-20,1999,1327,65%,78%,1280,c1,yes,,151,222,
TIK-20,1999,1327,65%,78%,1280,c2,yes,,151,222,
TIK-20,2018,1814,65%,81%,1800,c2,yes,,454,620,
TIK-22,333,1362,65%,74%,1338,c2,yes,,332,294,
TIK-22,337,1016,65%,74%,1001,c1,yes,,242,351,
TIK-22,380,1411,65%,74%,1376,c1,yes,,251,198,
TIK-22,380,1411,65%,74%,1376,c2,yes,,251,198,
TIK-22,384,1003,65%,74%,947,c2,yes,,208,163,
TIK-22,399,1415,65%,73%,1372,c1,yes,,245,189,
TIK-22,401,1115,65%,76%,1082,c1,yes,,105,233,
TIK-22,401,1115,65%,76%,1082,c2,yes,,105,233,
TIK-23,2048,899,65%,76%,865,c1,yes,,188,121,
TIK-23,2048,899,65%,76%,865,c2,yes,,188,121,
TIK-23,2050,1432,65%,72%,1368,c1,yes,,149,155,
TIK-23,2050,1432,65%,72%,1368,c2,yes,,149,155,
TIK-23,2073,1226,65%,72%,1175,c2,yes,,105,193,
TIK-23,2086,1324,65%,75%,1254,c1,yes,,92,112,
TIK-23,2086,1324,65%,75%,1254,c2,yes,,92,112,
TIK-23,2088,1251,65%,84%,1204,c1,yes,,81,97,
TIK-23,2088,1251,65%,84%,1204,c2,yes,,81,97,
TIK-23,2096,1157,65%,77%,1121,c1,yes,,69,151,
TIK-23,2096,1157,65%,77%,1121,c2,yes,,69,151,
TIK-24,1566,850,65%,71%,829,c1,yes,,71,229,
TIK-24,1566,850,65%,71%,829,c2,yes,,71,229,
TIK-25,1001,1187,65%,74%,1167,c1,yes,,79,264,КОИБ
TIK-25,1001,1187,65%,74%,1167,c2,yes,,79,264,КОИБ
TIK-25,1007,825,65%,74%,812,c1,yes,,96,122,КОИБ
TIK-25,1007,825,65%,74%,812,c2,yes,,96,122,КОИБ
TIK-25,1016,1100,65%,79%,1014,c1,yes,,89,207,КОИБ
TIK-25,1016,1100,65%,79%,1014,c2,yes,,89,207,КОИБ
TIK-25,1033,1442,65%,77%,1422,c1,yes,,105,289,КОИБ
TIK-25,1033,1442,65%,77%,1422,c2,yes,,105,289,КОИБ
TIK-25,1037,909,65%,79%,818,c1,yes,,153,213,КОИБ
TIK-25,1037,909,65%,79%,818,c2,yes,,153,213,КОИБ
TIK-25,974,1067,65%,79%,1031,c2,yes,,73,262,КОИБ
TIK-27,1371,1284,65%,69%,1227,c1,yes,,264,309,
TIK-27,1371,1284,65%,69%,1227,c2,yes,,264,309,
TIK-27,1377,904,65%,74%,873,c1,yes,,153,263,
TIK-27,1377,904,65%,74%,873,c2,yes,,153,263,
TIK-27,1393,1625,65%,71%,1588,c1,yes,,223,356,
TIK-27,1393,1625,65%,71%,1588,c2,yes,,223,356,
TIK-27,1402,1343,65%,73%,1283,c1,yes,,80,340,
TIK-27,1402,1343,65%,73%,1283,c2,yes,,80,340,
TIK-27,1409,1532,65%,72%,1506,c1,yes,,466,313,
TIK-28,1888,1400,65%,76%,1355,c1,yes,,183,269,
TIK-28,1888,1400,65%,76%,1355,c2,yes,,183,269,
TIK-28,1912,1225,65%,72%,1203,c1,yes,,82,286,
TIK-28,1912,1225,65%,72%,1203,c2,yes,,82,286,
TIK-28,1930,1398,65%,77%,1370,c1,yes,,135,369,
TIK-28,1930,1398,65%,77%,1370,c2,yes,,135,369,
TIK-28,1939,1404,65%,71%,1382,c1,yes,,165,321,
TIK-28,1939,1404,65%,71%,1382,c2,yes,,165,321,
TIK-29,2160,1785,65%,75%,1683,c1,yes,,130,155,
TIK-29,2171,1366,65%,76%,1276,c2,yes,,130,145,
TIK-30,2234,1401,65%,74%,1372,c1,yes,,779,186,
TIK-30,2234,1401,65%,74%,1372,c2,yes,,779,186,
TIK-30,2251,978,65%,72%,964,c1,yes,,375,209,
TIK-1,36,1074,64%,72%,1033,c1,yes,,181,151,
TIK-1,36,1074,64%,72%,1033,c2,yes,,181,151,
TIK-1,9,845,64%,74%,825,c1,yes,,165,137,
TIK-1,9,845,64%,74%,825,c2,yes,,165,137,
TIK-2,119,1281,64%,69%,1181,c1,yes,,212,232,КОИБ
TIK-2,119,1281,64%,69%,1181,c2,yes,,212,232,КОИБ
TIK-2,145,1345,64%,69%,1320,c1,yes,,338,115,КОИБ
TIK-2,145,1345,64%,69%,1320,c2,yes,,338,115,КОИБ
TIK-2,156,1429,64%,74%,1397,c2,yes,,185,164,КОИБ
TIK-2,165,1136,64%,72%,1095,c1,yes,,89,87,КОИБ
TIK-2,165,1136,64%,72%,1095,c2,yes,,89,87,КОИБ
TIK-2,166,1167,64%,73%,1142,c1,yes,,119,93,КОИБ
TIK-2,166,1167,64%,73%,1142,c2,yes,,119,93,КОИБ
TIK-2,169,980,64%,76%,966,c1,yes,,82,132,КОИБ
TIK-2,169,980,64%,76%,966,c2,yes,,82,132,КОИБ
TIK-3,595,889,64%,69%,871,c1,yes,,217,299,
TIK-3,595,889,64%,69%,871,c2,yes,,217,299,
TIK-3,596,977,64%,71%,959,c1,yes,,93,264,
TIK-3,596,977,64%,71%,959,c2,yes,,93,264,
TIK-3,609,824,64%,75%,804,c1,yes,,65,263,
TIK-3,609,824,64%,75%,804,c2,yes,,65,263,
TIK-3,615,859,64%,77%,838,c1,yes,,77,265,
TIK-3,615,859,64%,77%,838,c2,yes,,77,265,
TIK-3,628,1204,64%,77%,1173,c1,yes,,120,281,
TIK-3,628,1204,64%,77%,1173,c2,yes,,120,281,
TIK-4,918,1020,64%,76%,981,c1,yes,,71,243,КОИБ
TIK-4,920,1091,64%,78%,1051,c1,yes,,100,308,КОИБ
TIK-4,941,1355,64%,71%,1331,c1,yes,,117,341,КОИБ
TIK-4,941,1355,64%,71%,1331,c2,yes,,117,341,КОИБ
TIK-5,1422,1140,64%,79%,1128,c1,yes,,182,340,
TIK-5,1422,1140,64%,79%,1128,c2,yes,,182,340,
TIK-5,1452,1147,64%,78%,1057,c1,yes,,73,189,
TIK-5,1452,1147,64%,78%,1057,c2,yes,,73,189,
TIK-5,1490,1407,64%,74%,1372,c1,yes,,124,246,
TIK-5,1490,1407,64%,74%,1372,c2,yes,,124,246,
TIK-5,1497,1415,64%,75%,1389,c1,yes,,84,259,
TIK-5,1497,1415,64%,75%,1389,c2,yes,,84,259,
TIK-5,1524,1338,64%,78%,1322,c1,yes,,60,258,
TIK-5,1524,1338,64%,78%,1322,c2,yes,,60,258,
TIK-5,1527,1449,64%,72%,1429,c1,yes,,77,238,
TIK-5,1527,1449,64%,72%,1429,c2,yes,,77,238,
TIK-6,1065,1233,64%,76%,1172,c1,yes,,147,109,КОИБ
TIK-6,1067,1176,64%,78%,1162,c1,yes,,140,117,КОИБ
TIK-6,1067,1176,64%,78%,1162,c2,yes,,140,117,КОИБ
TIK-6,1090,1091,64%,78%,1078,c2,yes,,150,108,КОИБ
TIK-6,1120,1407,64%,78%,1386,c2,yes,,104,162,КОИБ
TIK-6,1137,1718,64%,73%,1714,c1,yes,,358,158,КОИБ
TIK-7,778,949,64%,75%,926,c1,yes,,69,268,
TIK-7,778,949,64%,75%,926,c2,yes,,69,268,
TIK-8,1674,734,64%,70%,704,c1,yes,,335,165,
TIK-8,1674,734,64%,70%,704,c2,yes,,335,165,
TIK-8,1678,342,64%,76%,333,c1,yes,,60,58,
TIK-8,1678,342,64%,76%,333,c2,yes,,60,58,
TIK-8,1680,1259,64%,80%,1196,c1,yes,,164,105,КОИБ
TIK-8,1689,1589,64%,78%,1553,c1,yes,,269,192,КОИБ
TIK-8,1689,1589,64%,78%,1553,c2,yes,,269,192,КОИБ
TIK-8,1690,1387,64%,79%,1332,c1,yes,,108,178,КОИБ
TIK-8,1690,1387,64%,79%,1332,c2,yes,,108,178,КОИБ
TIK-8,1695,1684,64%,76%,1645,c1,yes,,164,179,КОИБ
TIK-8,1695,1684,64%,76%,1645,c2,yes,,164,179,КОИБ
TIK-8,1718,1598,64%,79%,1564,c1,yes,,62,217,КОИБ
TIK-8,1718,1598,64%,79%,1564,c2,yes,,62,217,КОИБ
TIK-9,1810,1506,64%,70%,1469,c2,yes,,204,551,
TIK-9,1829,819,64%,73%,802,c1,yes,,85,256,
TIK-9,1829,819,64%,73%,802,c2,yes,,85,256,
TIK-9,1833,917,64%,77%,891,c2,yes,,114,260,
TIK-10,218,1329,64%,77%,1301,c1,yes,,197,301,
TIK-10,218,1329,64%,77%,1301,c2,yes,,197,301,
TIK-11,415,1063,64%,73%,1028,c1,yes,,137,214,
TIK-11,415,1063,64%,73%,1028,c2,yes,,137,214,
TIK-11,447,1428,64%,79%,1388,c1,yes,,133,163,
TIK-11,447,1428,64%,79%,1388,c2,yes,,133,163,
TIK-11,458,1594,64%,75%,1537,c1,yes,,167,213,
TIK-11,458,1594,64%,75%,1537,c2,yes,,167,213,
TIK-11,460,1311,64%,75%,1253,c1,yes,,161,177,
TIK-11,460,1311,64%,75%,1253,c2,yes,,161,177,
TIK-11,493,1302,64%,75%,1229,c1,yes,,73,179,
TIK-11,504,1575,64%,75%,1546,c1,yes,,197,207,
TIK-11,504,1575,64%,75%,1546,c2,yes,,197,207,
TIK-12,1773,881,64%,73%,861,c1,yes,,90,187,
TIK-12,1773,881,64%,73%,861,c2,yes,,90,187,
TIK-12,1776,1314,64%,74%,1290,c1,yes,,187,235,
TIK-12,1776,1314,64%,74%,1290,c2,yes,,187,235,
TIK-13,1245,1043,64%,78%,1017,c1,yes,,144,95,
TIK-13,1271,707,64%,81%,694,c1,yes,,179,80,
TIK-13,1271,707,64%,81%,694,c2,yes,,179,80,
TIK-15,1222,1004,64%,83%,964,c1,yes,,71,156,КОИБ
TIK-15,1222,1004,64%,83%,964,c2,yes,,71,156,КОИБ
TIK-16,2187,1073,64%,68%,1057,c1,yes,,441,223,
TIK-16,2187,1073,64%,68%,1057,c2,yes,,441,223,
TIK-17,517,1223,64%,75%,1188,c1,yes,,175,204,
TIK-17,541,1554,64%,70%,1522,c1,yes,,127,396,
TIK-17,541,1554,64%,70%,1522,c2,yes,,127,396,
TIK-17,543,1600,64%,73%,1551,c2,yes,,175,170,
TIK-18,1652,759,64%,83%,713,c1,yes,,109,89,
TIK-18,1652,759,64%,83%,713,c2,yes,,109,89,
TIK-19,1282,1970,64%,74%,1950,c2,yes,,986,318,
TIK-19,1292,872,64%,70%,852,c1,yes,,176,227,
TIK-19,1292,872,64%,70%,852,c2,yes,,176,227,
TIK-19,1295,742,64%,68%,697,c1,yes,,103,218,
TIK-19,1295,742,64%,68%,697,c2,yes,,103,218,
TIK-20,1958,1617,64%,75%,1554,c1,yes,,178,242,
TIK-20,1958,1617,64%,75%,1554,c2,yes,,178,242,
TIK-20,1992,1373,64%,77%,1331,c2,yes,,337,249,
TIK-22,339,862,64%,74%,842,c1,yes,,136,289,
TIK-22,339,862,64%,74%,842,c2,yes,,136,289,
TIK-22,386,1572,64%,72%,1539,c1,yes,,327,183,
TIK-22,386,1572,64%,72%,1539,c2,yes,,327,183,
TIK-24,1579,1274,64%,71%,1248,c1,yes,,377,233,
TIK-24,1579,1274,64%,71%,1248,c2,yes,,377,233,
TIK-25,977,1228,64%,76%,1198,c1,yes,,248,215,КОИБ
TIK-25,977,1228,64%,76%,1198,c2,yes,,248,215,КОИБ
TIK-25,988,1252,64%,78%,1206,c2,yes,,46,263,КОИБ
TIK-26,1160,1482,64%,77%,1450,c1,yes,,88,137,КОИБ
TIK-26,1160,1482,64%,77%,1450,c2,yes,,88,137,КОИБ
TIK-27,1401,1168,64%,71%,1136,c1,yes,,143,349,
TIK-27,1401,1168,64%,71%,1136,c2,yes,,143,349,
TIK-28,1875,1093,64%,70%,1063,c1,yes,,236,261,
TIK-28,1876,1176,64%,77%,1140,c1,yes,,94,275,
TIK-28,1876,1176,64%,77%,1140,c2,yes,,94,275,
TIK-28,1882,1451,64%,74%,1423,c1,yes,,192,292,
TIK-28,1882,1451,64%,74%,1423,c2,yes,,192,292,
TIK-28,1897,1629,64%,72%,1609,c1,yes,,168,567,
TIK-28,1897,1629,64%,72%,1609,c2,yes,,168,567,
TIK-28,1910,1211,64%,75%,1193,c1,yes,,70,242,
TIK-28,1910,1211,64%,75%,1193,c2,yes,,70,242,
TIK-28,1911,1342,64%,76%,1318,c1,yes,,96,276,
TIK-28,1911,1342,64%,76%,1318,c2,yes,,96,276,
TIK-28,1920,1282,64%,76%,1242,c1,yes,,110,294,
TIK-28,1920,1282,64%,76%,1242,c2,yes,,110,294,
TIK-28,1937,1360,64%,72%,1338,c1,yes,,102,265,
TIK-28,1937,1360,64%,72%,1338,c2,yes,,102,265,
TIK-28,1938,1482,64%,73%,1446,c1,yes,,190,379,
TIK-28,1938,1482,64%,73%,1446,c2,yes,,190,379,
TIK-29,2108,1323,64%,77%,1196,c1,yes,,90,135,
TIK-29,2108,1323,64%,77%,1196,c2,yes,,90,135,
TIK-29,2141,991,64%,78%,959,c1,yes,,55,107,
TIK-29,2147,1446,64%,73%,1418,c1,yes,,149,192,
TIK-29,2147,1446,64%,73%,1418,c2,yes,,149,192,
TIK-29,2151,1548,64%,75%,1516,c2,yes,,122,155,
TIK-1,22,997,63%,70%,954,c2,yes,,218,115,
TIK-1,23,748,63%,70%,719,c1,yes,,130,88,
TIK-1,23,748,63%,70%,719,c2,yes,,130,88,
TIK-1,40,1142,63%,71%,1111,c1,yes,,202,151,
TIK-1,40,1142,63%,71%,1111,c2,yes,,202,151,
TIK-2,127,925,63%,69%,841,c1,yes,,137,213,КОИБ
TIK-3,576,1077,63%,71%,1064,c1,yes,,180,244,
TIK-3,576,1077,63%,71%,1064,c2,yes,,180,244,
TIK-3,584,1216,63%,75%,1119,c1,yes,,273,334,
TIK-3,590,600,63%,75%,586,c1,yes,,94,217,
TIK-3,590,600,63%,75%,586,c2,yes,,94,217,
TIK-4,957,1385,63%,76%,1298,c1,yes,,117,288,КОИБ
TIK-5,1445,1173,63%,77%,1134,c1,yes,,109,218,
TIK-5,1445,1173,63%,77%,1134,c2,yes,,109,218,
TIK-5,1462,1156,63%,73%,1119,c2,yes,,69,222,
TIK-5,1464,1140,63%,74%,1126,c1,yes,,98,198,
TIK-5,1464,1140,63%,74%,1126,c2,yes,,98,198,
TIK-5,1465,1280,63%,72%,1266,c1,yes,,195,214,
TIK-5,1465,1280,63%,72%,1266,c2,yes,,195,214,
