tik,uik,voters,turnout,putin,stationary,cam,marked,gaps,mn_in,mn_out,koib
TIK-18,1616,1357,74%,77%,1279,c1,yes,"33, 40, 6",131,119,
TIK-18,1616,1357,74%,77%,1279,c2,yes,"35, 40, 7",131,119,
TIK-18,1619,1470,74%,77%,1356,c1,yes,,302,120,
TIK-18,1619,1470,74%,77%,1356,c2,yes,,302,120,
TIK-20,1970,1171,74%,77%,1099,c1,yes,,262,133,
TIK-20,1970,1171,74%,77%,1099,c2,yes,,262,133,
TIK-20,1980,1070,74%,75%,1062,c1,yes,,117,227,
TIK-20,1980,1070,74%,75%,1062,c2,,,117,227,
TIK-20,2007,1287,74%,83%,1246,c1,yes,,65,188,
TIK-20,2007,1287,74%,83%,1246,c2,yes,,65,188,
TIK-22,352,1035,74%,71%,1004,c1,yes,,245,266,
TIK-22,352,1035,74%,71%,1004,c2,yes,,245,266,
TIK-22,364,1152,74%,70%,1101,c1,,,116,288,
TIK-22,364,1152,74%,70%,1101,c2,yes,,116,288,
TIK-24,1546,1407,74%,77%,1391,c1,yes,,261,246,
TIK-24,1546,1407,74%,77%,1391,c2,yes,,261,246,
TIK-24,1595,1520,74%,80%,1452,c1,yes,,89,263,
TIK-24,1595,1520,74%,80%,1452,c2,yes,,89,263,
TIK-25,1005,1304,74%,79%,1283,c1,yes,,153,315,КОИБ
TIK-25,1005,1304,74%,79%,1283,c2,yes,,153,315,КОИБ
TIK-29,2118,1447,74%,78%,1330,c1,yes,,81,183,
TIK-29,2118,1447,74%,78%,1330,c2,yes,,81,183,
TIK-6,1088,1847,73%,78%,1820,,,missing,685,153,КОИБ
TIK-15,1226,1682,73%,75%,1659,,,missing,138,305,КОИБ
TIK-2,154,1433,73%,70%,1381,c1,,,224,235,КОИБ
TIK-2,154,1433,73%,70%,1381,c2,yes,,224,235,КОИБ
TIK-2,157,1233,73%,69%,1215,c1,yes,"28, 45, 3",528,163,КОИБ
TIK-2,157,1233,73%,69%,1215,c2,yes,"29, 42",528,163,КОИБ
TIK-4,917,1088,73%,72%,1043,c1,yes,,128,297,КОИБ
TIK-4,917,1088,73%,72%,1043,c2,yes,,128,297,КОИБ
TIK-4,919,1196,73%,74%,1128,c1,yes,,127,267,КОИБ
TIK-4,919,1196,73%,74%,1128,c2,yes,,127,267,КОИБ
TIK-4,952,1229,73%,74%,1174,c1,yes,,230,237,КОИБ
TIK-4,952,1229,73%,74%,1174,c2,yes,,230,237,КОИБ
TIK-5,1512,1914,73%,75%,1892,c1,yes,,231,230,
TIK-5,1512,1914,73%,75%,1892,c2,yes,,231,230,
TIK-9,1800,1334,73%,69%,1219,c1,yes,,206,313,
TIK-9,1800,1334,73%,69%,1219,c2,yes,,206,313,
TIK-9,1806,1229,73%,70%,1147,c1,yes,,189,378,
TIK-9,1806,1229,73%,70%,1147,c2,yes,,189,378,
TIK-9,1807,1688,73%,74%,1625,c1,yes,,153,511,
TIK-9,1807,1688,73%,74%,1625,c2,yes,,153,511,
TIK-9,1830,722,73%,80%,650,c1,yes,,46,202,
TIK-9,1830,722,73%,80%,650,c2,yes,,46,202,
TIK-9,1840,1511,73%,77%,1492,c1,yes,,136,388,
TIK-9,1840,1511,73%,77%,1492,c2,yes,,136,388,
TIK-10,213,1497,73%,76%,1453,c1,yes,,274,327,
TIK-10,213,1497,73%,76%,1453,c2,,17,274,327,
TIK-10,244,1344,73%,76%,1297,c1,yes,,218,301,
TIK-10,244,1344,73%,76%,1297,c2,,,218,301,
TIK-11,420,1535,73%,77%,1506,c1,yes,,99,213,
TIK-11,420,1535,73%,77%,1506,c2,yes,,99,213,
TIK-11,426,1564,73%,76%,1534,c1,yes,,72,174,
TIK-11,426,1564,73%,76%,1534,c2,,,72,174,
TIK-11,478,1695,73%,74%,1650,c1,yes,,101,247,
TIK-11,478,1695,73%,74%,1650,c2,yes,,101,247,
TIK-11,488,1233,73%,79%,1213,c1,yes,,89,159,
TIK-11,488,1233,73%,79%,1213,c2,yes,,89,159,
TIK-12,1730,911,73%,74%,843,c1,yes,94,289,174,
TIK-12,1730,911,73%,74%,843,c2,yes,99,289,174,
TIK-14,258,1554,73%,73%,1513,c1,,,239,317,
TIK-14,258,1554,73%,73%,1513,c2,yes,,239,317,
TIK-14,264,1559,73%,73%,1527,c1,yes,,401,326,
TIK-14,264,1559,73%,73%,1527,c2,yes,,401,326,
TIK-14,271,1079,73%,78%,1063,c1,yes,,167,281,
TIK-14,271,1079,73%,78%,1063,c2,yes,,167,281,
TIK-14,276,1617,73%,79%,1591,c1,,,409,344,
TIK-14,276,1617,73%,79%,1591,c2,yes,,409,344,
TIK-14,278,1433,73%,79%,1400,c1,,19,310,340,
TIK-14,278,1433,73%,79%,1400,c2,yes,,310,340,
TIK-15,1231,1243,73%,81%,1190,c1,yes,,109,88,КОИБ
TIK-15,1231,1243,73%,81%,1190,c2,yes,,109,88,КОИБ
TIK-16,2204,1275,73%,69%,1256,c1,yes,"20, 46, 3",689,233,
TIK-16,2204,1275,73%,69%,1256,c2,yes,"19, 41, 19",689,233,
TIK-17,545,1052,73%,77%,972,c1,yes,,133,328,
TIK-17,545,1052,73%,77%,972,c2,yes,,133,328,
TIK-17,549,1330,73%,78%,1250,c1,yes,,89,396,
TIK-17,549,1330,73%,78%,1250,c2,yes,,89,396,
TIK-17,564,1095,73%,76%,1076,c1,yes,,80,334,
TIK-17,564,1095,73%,76%,1076,c2,yes,,80,334,
TIK-17,568,1494,73%,72%,1376,c1,yes,,142,312,
TIK-17,568,1494,73%,72%,1376,c2,yes,,142,312,
TIK-18,1637,1760,73%,75%,1635,c1,yes,,413,124,
TIK-18,1637,1760,73%,75%,1635,c2,yes,,413,124,
TIK-22,335,784,73%,72%,763,c1,,,234,163,
TIK-22,335,784,73%,72%,763,c2,yes,,234,163,
TIK-22,346,1063,73%,70%,1015,c1,yes,,224,286,
TIK-22,346,1063,73%,70%,1015,c2,yes,,224,286,
TIK-22,350,1599,73%,69%,1562,c1,,,275,214,
TIK-22,350,1599,73%,69%,1562,c2,,,275,214,
TIK-22,367,869,73%,69%,838,c1,yes,,150,237,
TIK-22,367,869,73%,69%,838,c2,yes,,150,237,
TIK-22,378,1033,73%,70%,1015,c1,yes,,155,273,
TIK-22,378,1033,73%,70%,1015,c2,yes,,155,273,
TIK-22,400,1061,73%,74%,1047,c1,yes,,430,81,
TIK-22,400,1061,73%,74%,1047,c2,yes,,430,81,
TIK-25,1006,1202,73%,76%,1151,c1,yes,,89,345,КОИБ
TIK-25,1006,1202,73%,76%,1151,c2,yes,,89,345,КОИБ
TIK-25,1039,1191,73%,73%,1124,c1,yes,,128,194,КОИБ
TIK-25,1039,1191,73%,73%,1124,c2,yes,,128,194,КОИБ
TIK-25,1040,738,73%,80%,677,c1,yes,,48,165,КОИБ
TIK-25,1040,738,73%,80%,677,c2,yes,,48,165,КОИБ
TIK-25,976,1459,73%,75%,1433,c1,yes,,120,421,КОИБ
TIK-25,976,1459,73%,75%,1433,c2,yes,,120,421,КОИБ
TIK-25,993,1453,73%,78%,1408,c1,yes,,154,355,КОИБ
TIK-25,993,1453,73%,78%,1408,c2,yes,,154,355,КОИБ
TIK-25,997,951,73%,77%,917,c1,yes,,146,318,КОИБ
TIK-25,997,951,73%,77%,917,c2,yes,,146,318,КОИБ
TIK-27,1376,741,73%,73%,726,c1,yes,,174,145,
TIK-27,1376,741,73%,73%,726,c2,yes,,174,145,
TIK-28,1880,1544,73%,77%,1425,c1,,,113,310,
TIK-28,1880,1544,73%,77%,1425,c2,yes,,113,310,
TIK-29,2131,1616,73%,79%,1528,c1,yes,,89,116,
TIK-29,2131,1616,73%,79%,1528,c2,yes,,89,116,
TIK-8,1699,2520,72%,82%,2505,,,missing,109,328,КОИБ
TIK-25,1047,357,72%,80%,343,,,missing,89,95,
TIK-30,2243,1534,72%,73%,1240,,,missing,332,167,
TIK-18,1644,1207,72%,64%,1184,,,missing,109,106,
TIK-18,1627,1142,72%,71%,1119,,,missing,180,100,
TIK-2,180,748,72%,68%,740,,,missing,173,52,
TIK-18,1657,1728,72%,78%,1659,,,missing,144,131,
TIK-8,1686,1862,72%,76%,1833,,,missing,300,156,КОИБ
TIK-1,55,1025,72%,76%,754,c1,yes,,336,110,
TIK-1,55,1025,72%,76%,754,c2,yes,,336,110,
TIK-2,155,876,72%,62%,859,c1,yes,,346,173,КОИБ
TIK-2,155,876,72%,62%,859,c2,yes,,346,173,КОИБ
TIK-3,604,1613,72%,75%,1574,c1,yes,,137,314,
TIK-3,604,1613,72%,75%,1574,c2,yes,,137,314,
TIK-4,951,1142,72%,74%,1107,c1,yes,,223,210,КОИБ
TIK-4,951,1142,72%,74%,1107,c2,yes,15,223,210,КОИБ
TIK-4,953,1152,72%,74%,1093,c1,yes,,116,259,КОИБ
TIK-4,953,1152,72%,74%,1093,c2,yes,,116,259,КОИБ
TIK-8,1715,779,72%,79%,763,c1,yes,,89,87,КОИБ
TIK-8,1715,779,72%,79%,763,c2,,,89,87,КОИБ
TIK-9,1818,926,72%,75%,912,c1,,,73,303,
TIK-9,1818,926,72%,75%,912,c2,yes,,73,303,
TIK-9,1834,1095,72%,76%,1074,c1,yes,,95,330,
TIK-9,1834,1095,72%,76%,1074,c2,yes,,95,330,
TIK-10,210,1398,72%,74%,1350,c1,yes,,166,299,
TIK-10,210,1398,72%,74%,1350,c2,yes,,166,299,
TIK-10,225,1298,72%,72%,1254,c1,yes,,172,274,
TIK-10,225,1298,72%,72%,1254,c2,yes,,172,274,
TIK-11,422,1530,72%,76%,1509,c1,yes,,142,198,
TIK-11,422,1530,72%,76%,1509,c2,yes,,142,198,
TIK-11,427,1482,72%,77%,1446,c1,yes,,111,197,
TIK-11,427,1482,72%,77%,1446,c2,yes,,111,197,
TIK-11,429,1318,72%,73%,1269,c1,yes,,177,171,
TIK-11,429,1318,72%,73%,1269,c2,yes,,177,171,
TIK-11,436,1385,72%,76%,1344,c1,,,121,214,
TIK-11,436,1385,72%,76%,1344,c2,,64,121,214,
TIK-11,446,1111,72%,77%,1084,c1,yes,,89,106,
TIK-11,446,1111,72%,77%,1084,c2,yes,,89,106,
TIK-11,505,1886,72%,76%,1851,c1,,,180,188,
TIK-11,505,1886,72%,76%,1851,c2,yes,,180,188,
TIK-14,269,907,72%,73%,886,c1,yes,,157,227,
TIK-14,269,907,72%,73%,886,c2,yes,,157,227,
TIK-14,303,1153,72%,68%,1146,c1,yes,,432,209,
TIK-14,303,1153,72%,68%,1146,c2,,,432,209,
TIK-14,309,977,72%,95%,948,c1,yes,"11, 116",133,194,
TIK-14,309,977,72%,95%,948,c2,yes,"8, 121",133,194,
TIK-17,553,1111,72%,77%,1080,c1,yes,,109,339,
TIK-17,553,1111,72%,77%,1080,c2,yes,,109,339,
TIK-18,1638,1378,72%,77%,1300,c1,yes,"31, 40, 20",287,114,
TIK-18,1638,1378,72%,77%,1300,c2,yes,"35, 41, 29",287,114,
TIK-18,1648,900,72%,82%,881,c1,yes,,101,85,
TIK-18,1648,900,72%,82%,881,c2,,,101,85,
TIK-18,1662,1579,72%,80%,1551,c1,yes,,181,148,
TIK-18,1662,1579,72%,80%,1551,c2,yes,,181,148,
TIK-20,1986,1145,72%,75%,1088,c1,yes,,302,210,
TIK-20,1986,1145,72%,75%,1088,c2,yes,,302,210,
TIK-20,1989,1106,72%,76%,976,c1,,,219,168,
TIK-20,1989,1106,72%,76%,976,c2,yes,,219,168,
TIK-20,1998,1569,72%,76%,1546,c1,yes,25,287,508,
TIK-20,1998,1569,72%,76%,1546,c2,yes,25,287,508,
TIK-20,2005,1618,72%,79%,1614,c1,yes,,152,520,
TIK-20,2005,1618,72%,79%,1614,c2,yes,,152,520,
TIK-24,1568,1082,72%,79%,1032,c1,yes,,61,114,
TIK-24,1568,1082,72%,79%,1032,c2,yes,,61,114,
TIK-24,1604,1633,72%,77%,1485,c1,yes,,119,262,
TIK-24,1604,1633,72%,77%,1485,c2,yes,,119,262,
TIK-25,1030,1259,72%,73%,1249,c1,yes,,189,238,КОИБ
TIK-25,1030,1259,72%,73%,1249,c2,,,189,238,КОИБ
TIK-25,1038,1275,72%,78%,1207,c1,,,116,288,КОИБ
TIK-25,1038,1275,72%,78%,1207,c2,yes,,116,288,КОИБ
TIK-25,973,1218,72%,80%,1160,c1,yes,,77,247,КОИБ
TIK-25,973,1218,72%,80%,1160,c2,yes,,77,247,КОИБ
TIK-25,982,1246,72%,78%,1210,c1,yes,,134,266,КОИБ
TIK-25,982,1246,72%,78%,1210,c2,,,134,266,КОИБ
TIK-28,1892,1486,72%,77%,1457,c1,,,154,269,
TIK-28,1892,1486,72%,77%,1457,c2,yes,,154,269,
TIK-13,1255,371,71%,76%,336,,,missing,258,18,
TIK-15,1237,1274,71%,80%,1254,,,missing,84,166,КОИБ
TIK-26,1181,1574,71%,73%,1540,,,missing,243,200,КОИБ
TIK-4,940,1427,71%,81%,1383,,,missing,176,219,КОИБ
TIK-1,16,1246,71%,65%,1220,c1,yes,,408,128,
TIK-1,16,1246,71%,65%,1220,c2,yes,,408,128,
TIK-1,28,882,71%,75%,716,c1,yes,,236,76,
TIK-1,28,882,71%,75%,716,c2,yes,,236,76,
TIK-2,107,997,71%,68%,983,c1,yes,,220,179,КОИБ
TIK-2,107,997,71%,68%,983,c2,,,220,179,КОИБ
TIK-4,906,1218,71%,73%,1136,c1,yes,,153,247,КОИБ
TIK-4,906,1218,71%,73%,1136,c2,yes,,153,247,КОИБ
TIK-4,913,1265,71%,75%,1178,c1,yes,,167,225,КОИБ
TIK-4,913,1265,71%,75%,1178,c2,,,167,225,КОИБ
TIK-4,926,1222,71%,70%,1157,c1,yes,,120,234,КОИБ
TIK-4,926,1222,71%,70%,1157,c2,,,120,234,КОИБ
TIK-4,942,872,71%,75%,850,c1,yes,,160,197,КОИБ
TIK-4,942,872,71%,75%,850,c2,yes,,160,197,КОИБ
TIK-4,954,1363,71%,75%,1266,c1,yes,,380,309,КОИБ
TIK-4,954,1363,71%,75%,1266,c2,yes,,380,309,КОИБ
TIK-4,961,1559,71%,75%,1546,c1,yes,,279,453,КОИБ
TIK-4,961,1559,71%,75%,1546,c2,yes,,279,453,КОИБ
TIK-10,212,1455,71%,75%,1406,c1,yes,,264,273,
TIK-10,212,1455,71%,75%,1406,c2,,,264,273,
TIK-10,214,1479,71%,75%,1432,c1,yes,,176,343,
TIK-10,214,1479,71%,75%,1432,c2,yes,,176,343,
TIK-10,235,1458,71%,77%,1415,c1,yes,,330,275,
TIK-10,235,1458,71%,77%,1415,c2,yes,,330,275,
TIK-10,238,1054,71%,77%,1019,c1,,3,145,222,
TIK-10,238,1054,71%,77%,1019,c2,yes,7,145,222,
TIK-11,439,1435,71%,79%,1407,c1,yes,,182,229,
TIK-11,439,1435,71%,79%,1407,c2,yes,,182,229,
TIK-11,442,1359,71%,76%,1318,c1,yes,,138,234,
TIK-11,442,1359,71%,76%,1318,c2,yes,,138,234,
TIK-11,450,1469,71%,79%,1385,c1,yes,,50,128,
TIK-11,450,1469,71%,79%,1385,c2,yes,,50,128,
TIK-11,455,1428,71%,76%,1409,c1,,,94,182,
TIK-11,455,1428,71%,76%,1409,c2,yes,,94,182,
TIK-11,473,1368,71%,78%,1327,c1,,182,44,220,
TIK-11,473,1368,71%,78%,1327,c2,,173,44,220,
TIK-11,476,878,71%,73%,859,c1,yes,,98,197,
TIK-11,476,878,71%,73%,859,c2,yes,,98,197,
TIK-11,485,1446,71%,77%,1400,c1,yes,,157,198,
TIK-11,485,1446,71%,77%,1400,c2,yes,,157,198,
TIK-11,486,1938,71%,75%,1911,c1,,,190,273,
TIK-11,486,1938,71%,75%,1911,c2,yes,,190,273,
TIK-11,492,1400,71%,81%,1362,c1,yes,,78,231,
TIK-11,492,1400,71%,81%,1362,c2,yes,,78,231,
TIK-11,506,1817,71%,72%,1785,c1,yes,,126,246,
TIK-11,506,1817,71%,72%,1785,c2,yes,,126,246,
TIK-14,265,1428,71%,75%,1385,c1,yes,,139,360,
TIK-14,265,1428,71%,75%,1385,c2,yes,,139,360,
TIK-14,281,870,71%,76%,845,c1,yes,,96,227,
TIK-14,281,870,71%,76%,845,c2,yes,,96,227,
TIK-14,292,692,71%,77%,654,c1,yes,"15, 3",287,76,
TIK-14,292,692,71%,77%,654,c2,yes,21,287,76,
TIK-17,513,886,71%,73%,828,c1,yes,,190,224,
TIK-17,513,886,71%,73%,828,c2,yes,,190,224,
TIK-17,516,1479,71%,76%,1452,c1,yes,,200,408,
TIK-17,516,1479,71%,76%,1452,c2,yes,,200,408,
TIK-17,519,1396,71%,74%,1373,c1,,,180,316,
TIK-17,519,1396,71%,74%,1373,c2,,,180,316,
TIK-17,522,1473,71%,77%,1438,c1,yes,,111,366,
TIK-17,522,1473,71%,77%,1438,c2,yes,,111,366,
TIK-17,565,1809,71%,72%,1797,c1,,"30, 52",199,307,
TIK-17,565,1809,71%,72%,1797,c2,yes,27,199,307,
TIK-17,567,1272,71%,72%,1228,c1,,,123,358,
TIK-17,567,1272,71%,72%,1228,c2,yes,,123,358,
TIK-18,1626,741,71%,76%,728,c1,yes,,104,65,
TIK-18,1626,741,71%,76%,728,c2,yes,,104,65,
TIK-18,1629,958,71%,75%,945,c1,yes,,266,87,
TIK-18,1629,958,71%,75%,945,c2,,,266,87,
TIK-18,1630,1083,71%,76%,1026,c1,yes,,240,88,
TIK-18,1630,1083,71%,76%,1026,c2,,,240,88,
TIK-19,1312,964,71%,74%,941,c1,yes,,173,230,
TIK-19,1312,964,71%,74%,941,c2,yes,,173,230,
TIK-20,1996,2196,71%,75%,2166,c1,yes,,531,988,
TIK-20,1996,2196,71%,75%,2166,c2,yes,,531,988,
TIK-22,342,1330,71%,72%,1284,c1,yes,,359,281,
TIK-22,342,1330,71%,72%,1284,c2,yes,,359,281,
TIK-22,348,1289,71%,69%,1237,c1,,,251,312,
TIK-22,348,1289,71%,69%,1237,c2,yes,,251,312,
TIK-22,351,1034,71%,71%,989,c1,yes,,176,278,
TIK-22,351,1034,71%,71%,989,c2,yes,,176,278,
TIK-22,354,1014,71%,72%,985,c1,yes,20,121,329,
TIK-22,354,1014,71%,72%,985,c2,yes,21,121,329,
TIK-22,365,1083,71%,71%,1050,c1,yes,,189,255,
TIK-22,365,1083,71%,71%,1050,c2,,,189,255,
TIK-22,372,1902,71%,70%,1867,c1,yes,,496,410,
TIK-22,372,1902,71%,70%,1867,c2,yes,,496,410,
TIK-22,375,1885,71%,74%,1857,c1,yes,,506,472,
TIK-22,375,1885,71%,74%,1857,c2,yes,,506,472,
TIK-22,391,1459,71%,73%,1412,c1,yes,,176,178,
TIK-22,391,1459,71%,73%,1412,c2,,,176,178,
TIK-23,2038,1537,71%,74%,1457,c1,,26,298,206,
TIK-23,2038,1537,71%,74%,1457,c2,,26,298,206,
TIK-24,1560,1183,71%,72%,1031,c1,yes,,123,241,
TIK-24,1560,1183,71%,72%,1031,c2,yes,,123,241,
TIK-25,1013,1268,71%,78%,1137,c1,,,74,220,КОИБ
TIK-25,1013,1268,71%,78%,1137,c2,yes,,74,220,КОИБ
TIK-25,1027,1338,71%,75%,1304,c1,,,148,253,КОИБ
TIK-25,1027,1338,71%,75%,1304,c2,yes,,148,253,КОИБ
TIK-25,1028,880,71%,79%,854,c1,yes,,113,124,КОИБ
TIK-25,1028,880,71%,79%,854,c2,yes,,113,124,КОИБ
TIK-25,987,802,71%,78%,755,c1,,,131,176,КОИБ
TIK-25,987,802,71%,78%,755,c2,yes,,131,176,КОИБ
TIK-25,996,1475,71%,78%,1396,c1,yes,,209,217,КОИБ
TIK-25,996,1475,71%,78%,1396,c2,,,209,217,КОИБ
TIK-27,1373,728,71%,73%,710,c1,yes,,187,239,
TIK-27,1373,728,71%,73%,710,c2,,,187,239,
TIK-28,1919,1452,71%,80%,1407,c1,,,177,304,
TIK-28,1919,1452,71%,80%,1407,c2,,,177,304,
TIK-13,1261,466,70%,73%,423,,,missing,251,73,
TIK-15,1221,1298,70%,82%,1082,,,missing,113,136,КОИБ
TIK-26,1213,1811,70%,74%,1791,,,missing,201,236,КОИБ
TIK-4,945,1484,70%,69%,1450,,,missing,387,273,КОИБ
TIK-25,1046,1511,70%,75%,1487,,,missing,137,364,КОИБ
TIK-25,1045,1621,70%,75%,1523,,,missing,203,298,КОИБ
TIK-2,139,1126,70%,70%,1046,c1,,,141,208,КОИБ
TIK-2,139,1126,70%,70%,1046,c2,yes,,141,208,КОИБ
TIK-2,151,1362,70%,71%,1330,c1,,,169,258,КОИБ
TIK-2,151,1362,70%,71%,1330,c2,yes,,169,258,КОИБ
TIK-2,172,1405,70%,70%,1368,c1,yes,,144,110,КОИБ
TIK-2,172,1405,70%,70%,1368,c2,yes,,144,110,КОИБ
TIK-3,587,1212,70%,80%,1074,c1,,,95,263,
TIK-3,587,1212,70%,80%,1074,c2,yes,,95,263,
TIK-3,605,945,70%,74%,917,c1,yes,,97,228,
TIK-3,605,945,70%,74%,917,c2,yes,,97,228,
TIK-4,908,996,70%,79%,929,c1,yes,"41, 469, 244, 111, 583, 291, 264, 137",55,296,КОИБ
TIK-4,908,996,70%,79%,929,c2,yes,95,55,296,КОИБ
TIK-4,911,1092,70%,77%,1022,c1,,,144,230,КОИБ
TIK-4,911,1092,70%,77%,1022,c2,,,144,230,КОИБ
TIK-4,914,1103,70%,76%,1032,c1,yes,,103,266,КОИБ
TIK-4,914,1103,70%,76%,1032,c2,yes,,103,266,КОИБ
TIK-4,921,1348,70%,71%,1303,c1,yes,,235,313,КОИБ
TIK-4,921,1348,70%,71%,1303,c2,,,235,313,КОИБ
TIK-4,937,1387,70%,74%,1349,c1,yes,,124,246,КОИБ
TIK-4,937,1387,70%,74%,1349,c2,yes,,124,246,КОИБ
TIK-4,943,1323,70%,72%,1230,c1,yes,,211,224,КОИБ
TIK-4,943,1323,70%,72%,1230,c2,yes,,211,224,КОИБ
TIK-4,949,938,70%,75%,890,c1,,,167,139,КОИБ
TIK-4,949,938,70%,75%,890,c2,yes,,167,139,КОИБ
TIK-5,1443,1420,70%,75%,1389,c1,,,160,235,
TIK-5,1443,1420,70%,75%,1389,c2,,,160,235,
TIK-5,1517,1727,70%,71%,1715,c1,yes,,151,301,
TIK-5,1517,1727,70%,71%,1715,c2,yes,,151,301,
TIK-7,810,1709,70%,73%,1679,c1,yes,,206,402,
TIK-7,810,1709,70%,73%,1679,c2,yes,,206,402,
TIK-9,1809,951,70%,69%,930,c1,yes,,160,290,
TIK-9,1809,951,70%,69%,930,c2,yes,,160,290,
TIK-9,1831,1312,70%,75%,1253,c1,,,157,271,
TIK-9,1831,1312,70%,75%,1253,c2,yes,,157,271,
TIK-10,201,1040,70%,75%,1011,c1,yes,,139,248,
TIK-10,201,1040,70%,75%,1011,c2,yes,,139,248,
TIK-10,205,1305,70%,75%,1239,c1,yes,,239,265,
TIK-10,205,1305,70%,75%,1239,c2,yes,,239,265,
TIK-10,220,1304,70%,76%,1262,c1,yes,,131,272,
TIK-10,220,1304,70%,76%,1262,c2,yes,,131,272,
TIK-10,229,1438,70%,76%,1374,c1,yes,,203,291,
TIK-10,229,1438,70%,76%,1374,c2,,,203,291,
TIK-10,233,1191,70%,77%,1174,c1,yes,,136,285,
TIK-10,233,1191,70%,77%,1174,c2,yes,,136,285,
TIK-10,236,1285,70%,76%,1258,c1,yes,,263,306,
TIK-10,236,1285,70%,76%,1258,c2,yes,,263,306,
TIK-11,418,1385,70%,74%,1363,c1,yes,,246,194,
TIK-11,418,1385,70%,74%,1363,c2,yes,,246,194,
TIK-11,423,1313,70%,70%,1285,c1,yes,,156,249,
TIK-11,423,1313,70%,70%,1285,c2,yes,,156,249,
TIK-11,425,1389,70%,75%,1355,c1,yes,,98,215,
TIK-11,425,1389,70%,75%,1355,c2,yes,23,98,215,
TIK-11,428,1350,70%,78%,1275,c1,yes,,138,175,
TIK-11,428,1350,70%,78%,1275,c2,yes,,138,175,
TIK-11,440,1850,70%,75%,1828,c1,,,144,236,
TIK-11,440,1850,70%,75%,1828,c2,yes,,144,236,
TIK-11,443,1380,70%,78%,1324,c1,yes,,122,186,
TIK-11,443,1380,70%,78%,1324,c2,,,122,186,
TIK-11,459,1614,70%,79%,1595,c1,yes,,108,201,
TIK-11,459,1614,70%,79%,1595,c2,yes,,108,201,
TIK-11,475,1550,70%,84%,1514,c1,yes,,77,260,
TIK-11,475,1550,70%,84%,1514,c2,yes,,77,260,
TIK-11,477,1863,70%,79%,1833,c1,yes,,119,281,
TIK-11,477,1863,70%,79%,1833,c2,yes,,119,281,
TIK-11,497,1188,70%,76%,1173,c1,yes,,86,220,
TIK-11,497,1188,70%,76%,1173,c2,yes,,86,220,
TIK-12,1735,1408,70%,78%,1392,c1,yes,"19, 19",105,290,
TIK-12,1735,1408,70%,78%,1392,c2,yes,,105,290,
TIK-12,1738,1226,70%,76%,1192,c1,yes,,79,237,
TIK-12,1738,1226,70%,76%,1192,c2,yes,,79,237,
TIK-12,1763,1650,70%,76%,1645,c1,yes,,118,515,
TIK-12,1763,1650,70%,76%,1645,c2,yes,,118,515,
TIK-14,267,885,70%,75%,744,c1,yes,,179,193,
TIK-14,267,885,70%,75%,744,c2,yes,,179,193,
TIK-17,523,1344,70%,76%,1310,c1,yes,,138,333,
TIK-17,523,1344,70%,76%,1310,c2,yes,,138,333,
TIK-17,525,1390,70%,73%,1360,c1,yes,,137,355,
TIK-17,525,1390,70%,73%,1360,c2,yes,,137,355,
TIK-17,554,1112,70%,74%,1066,c1,yes,,115,153,
TIK-17,554,1112,70%,74%,1066,c2,yes,,115,153,
TIK-17,556,1501,70%,75%,1474,c1,yes,21,109,211,
TIK-17,556,1501,70%,75%,1474,c2,yes,,109,211,
TIK-17,558,1249,70%,78%,1209,c1,yes,,121,152,
TIK-17,558,1249,70%,78%,1209,c2,yes,,121,152,
TIK-17,560,1045,70%,77%,1028,c1,yes,,114,190,
TIK-17,560,1045,70%,77%,1028,c2,yes,,114,190,
TIK-18,1631,1431,70%,80%,1419,c1,yes,,167,152,
TIK-18,1631,1431,70%,80%,1419,c2,,,167,152,
TIK-18,1633,1216,70%,79%,1192,c1,yes,,185,119,
TIK-18,1633,1216,70%,79%,1192,c2,,,185,119,
TIK-18,1641,1417,70%,74%,1389,c1,yes,,242,109,
TIK-18,1641,1417,70%,74%,1389,c2,yes,,242,109,
TIK-18,1659,1607,70%,80%,1379,c1,yes,150,393,101,
TIK-18,1659,1607,70%,80%,1379,c2,yes,,393,101,
TIK-19,1287,819,70%,72%,790,c1,yes,,231,214,
TIK-19,1287,819,70%,72%,790,c2,yes,,231,214,
TIK-19,1297,1017,70%,68%,993,c1,yes,"38, 39, 30",184,273,
TIK-19,1297,1017,70%,68%,993,c2,yes,"31, 33, 38",184,273,
TIK-19,1305,930,70%,70%,894,c1,yes,"32, 32, 31",134,264,
TIK-19,1305,930,70%,70%,894,c2,yes,"38, 31, 47",134,264,
TIK-19,1317,1039,70%,71%,968,c1,yes,,182,287,
TIK-19,1317,1039,70%,71%,968,c2,yes,,182,287,
TIK-19,1331,657,70%,71%,633,c1,yes,,124,253,
TIK-19,1331,657,70%,71%,633,c2,yes,,124,253,
TIK-19,1348,1668,70%,74%,1612,c1,yes,26,339,329,
TIK-19,1348,1668,70%,74%,1612,c2,yes,26,339,329,
TIK-20,1954,1596,70%,80%,1538,c1,yes,,97,157,
TIK-20,1954,1596,70%,80%,1538,c2,yes,,97,157,
TIK-20,1964,977,70%,77%,924,c1,yes,,124,150,
TIK-20,1964,977,70%,77%,924,c2,yes,,124,150,
TIK-20,1969,1526,70%,75%,1477,c1,yes,,191,180,
TIK-20,1969,1526,70%,75%,1477,c2,yes,,191,180,
TIK-20,1973,1206,70%,75%,1076,c1,yes,,103,237,
